COOP:445851,MOUNT WEATHER VA US,505.7,39.0643,-77.8883,8,88,-38,0,0,-2.894572465
COOP:452157,DIABLO DAM WA US,271.6,48.7141,-121.143,8,-77,30,6,0,2.806189254
COOP:094700,JONESBORO GA US,283.5,33.5312,-84.3545,8,-84,-15,11,0,-0.966373648
COOP:518407,PUUKOLII 457.1 HI US,128.3,20.9285,-156.6735,8,-6,-9,0,0,-0.463365261
COOP:342912,ENID OK US,379.5,36.4194,-97.8747,8,-169,2,23,0,0.458816781
COOP:290983,BINGHAM 2 NE NM US,1691.9,33.9113,-106.3494,8,-39,-13,6,0,-0.798704186
COOP:503465,GULKANA AIRPORT AK US,476.1,62.1591,-145.4588,8,14,2,0,0,0.458816781
COOP:301413,CHEMUNG NY US,250.5,42.0025,-76.6384,8,0,0,0,0,0.291147319
COOP:450176,ANACORTES WA US,6.1,48.5119,-122.6136,8,-30,18,0,0,1.80017248
COOP:503475,GUSTAVUS AK US,12.2,58.4111,-135.7089,8,184,2,0,0,0.458816781
COOP:290992,BITTER LAKES WL REF NM US,1116.8,33.4594,-104.4041,8,-41,-1,23,0,0.207312588
COOP:049325,VICTORVILLE PUMP PLANT CA US,871.1,34.5349,-117.3058,8,-16,-13,27,0,-0.798704186
COOP:355204,MAPLETON OR US,5.2,44.0366,-123.8627,8,-63,48,5,0,4.315214414
COOP:245338,MALTA 7 E MT US,680,48.3939,-107.7285,8,617,12,8,0,1.297164093
COOP:215012,MAHNOMEN 1 W MN US,368.5,47.31722,-95.9675,8,0,0,0,0,0.291147319
COOP:035186,NEWPORT AR US,69.5,35.6042,-91.2744,8,-182,-8,14,0,-0.37953053
COOP:244560,KALISPELL 9 NNE MT US,903.7,48.3094,-114.2522,8,0,0,0,0,0.291147319
COOP:418818,TAHOKA TX US,951,33.1713,-101.798,8,-136,6,24,0,0.794155706
COOP:470696,BELOIT WI US,237.7,42.5038,-89.0311,8,-25,-10,0,0,-0.547199993
COOP:245334,MALTA MT US,689.5,48.3589,-107.8714,8,589,-8,9,0,-0.37953053
COOP:161899,CLINTON 5 SE LA US,61,30.8177,-90.9733,8,107,1,18,0,0.37498205
COOP:355221,MARION FORKS FISH HATCHERY OR US,754.4,44.6125,-121.9486,8,-51,27,6,0,2.55468506
COOP:447985,SPERRYVILLE VA US,228.6,38.6553,-78.2272,8,0,0,0,0,0.291147319
COOP:245340,MALTA 35 S MT US,794,47.8418,-107.9556,8,604,-13,8,0,-0.798704186
COOP:417388,RAINBOW TX US,197.5,32.2619,-97.7063,8,-187,-3,28,0,0.039643126
COOP:411880,COLETO CREEK RESERVOIR TX US,36,28.71556,-97.17417,8,-139,11,29,0,1.213329362
COOP:411889,COLLEGE STATION EASTERWOOD FIELD TX US,93,30.58917,-96.36472,8,-227,-6,28,0,-0.211861068
COOP:424508,KANAB UT US,1493.5,37.0286,-112.5366,8,97,-19,14,0,-1.301712573
COOP:409219,UNION CITY TN US,106.7,36.3925,-89.0317,8,0,0,0,0,0.291147319
COOP:478267,STURGEON BAY EXPERIMENTAL FAR WI US,213.1,44.8797,-87.3355,8,246,-20,0,0,-1.385547304
COOP:411875,COLEMAN TX US,527.6,31.828,-99.4338,8,152,-18,27,0,-1.217877842
COOP:035112,NASHVILLE AR US,121.9,33.9294,-93.8583,8,291,-25,22,0,-1.80472096
COOP:121030,BROOKVILLE IN US,192,39.4239,-85.0128,8,64,2,6,0,0.458816781
COOP:252560,EDISON NE US,646.2,40.2763,-99.7836,8,0,0,15,0,0.291147319
COOP:518422,PUUKOHOLA HEIAU 98.1 HI US,40.5,20.0256,-155.822,8,-45,48,16,0,4.315214414
COOP:130753,BLOOMFIELD 1 WNW IA US,247.5,40.7597,-92.4394,8,219,-3,3,0,0.039643126
COOP:247448,SEELEY LAKE R S MT US,1249.7,47.2141,-113.5204,8,91,8,5,0,0.961825168
COOP:342944,ERICK 4 E OK US,627.9,35.2164,-99.8628,8,-236,0,0,0,0.291147319
COOP:342948,ERICK 4 ESE MESONET OK US,602.9,35.2049,-99.8034,8,0,0,28,0,0.291147319
COOP:010583,BAY MINETTE AL US,82.6,30.884,-87.7852,8,-239,7,19,0,0.877990437
COOP:507421,POINT BAKER US,6.1,56.3511,-133.6263,8,0,0,0,0,0.291147319
COOP:247540,SHONKIN 7 S MT US,1310.6,47.5319,-110.5769,8,711,-9,1,0,-0.463365261
COOP:411956,CONROE TX US,74.7,30.3302,-95.4831,8,-279,0,28,0,0.291147319
COOP:472842,FOND DU LAC 2 SW WI US,242.3,43.7666,-88.4669,8,0,0,0,0,0.291147319
COOP:137700,SIOUX CENTER 2 SE IA US,414.5,43.0558,-96.1525,8,35,-7,2,0,-0.295695799
COOP:137702,SIOUX CITY ANG IA US,335.3,42.3963,-96.3777,8,0,0,1,0,0.291147319
COOP:418862,TAYLOR 1 NW TX US,174,30.5844,-97.4156,8,-225,8,29,0,0.961825168
COOP:137708,SIOUX CITY GATEWAY AIRPORT IA US,333.8,42.3913,-96.3791,8,689,9,2,0,1.045659899
